Date,Time,Open,High,Low,Close,Volume
2017.03.14,16:00,0.87523,0.87633,0.87301,0.87301,31751
2017.03.14,20:00,0.87301,0.87353,0.87216,0.87239,16013
2017.03.15,00:00,0.87239,0.87309,0.87239,0.87259,30532
2017.03.15,04:00,0.87259,0.87327,0.87201,0.87209,12781
2017.03.15,08:00,0.87208,0.87216,0.86653,0.8707,33609
2017.03.15,12:00,0.87071,0.872,0.86968,0.87005,27418
2017.03.15,16:00,0.87003,0.8711,0.86951,0.87061,31623
2017.03.15,20:00,0.87067,0.87368,0.86997,0.87357,43311
2017.03.16,00:00,0.87353,0.87466,0.87277,0.87418,33085
2017.03.16,04:00,0.87418,0.87453,0.87375,0.87438,19089
2017.03.16,08:00,0.87439,0.87493,0.87246,0.87419,35153
2017.03.16,12:00,0.87423,0.87586,0.86696,0.86901,39349
2017.03.16,16:00,0.86901,0.86925,0.86683,0.86737,29531
2017.03.16,20:00,0.86737,0.87172,0.86715,0.87146,22296
2017.03.17,00:00,0.87141,0.87241,0.87118,0.87203,24990
2017.03.17,04:00,0.87201,0.87254,0.87139,0.8718,9328
2017.03.17,08:00,0.87181,0.87362,0.86871,0.86962,27553
2017.03.17,12:00,0.86961,0.87062,0.86785,0.8687,35910
2017.03.17,16:00,0.8687,0.86984,0.86679,0.8669,32465
2017.03.17,20:00,0.86691,0.86724,0.86596,0.86617,11923
2017.03.20,00:00,0.86695,0.86827,0.86662,0.86811,19390
2017.03.20,04:00,0.86811,0.86912,0.86809,0.86842,10955
2017.03.20,08:00,0.86842,0.86909,0.86586,0.86644,26436
2017.03.20,12:00,0.86645,0.86886,0.866,0.86784,27889
2017.03.20,16:00,0.86784,0.87072,0.86751,0.86896,28109
2017.03.20,20:00,0.86895,0.86962,0.86843,0.86871,12581
2017.03.21,00:00,0.86871,0.87,0.8675,0.86982,30717
2017.03.21,04:00,0.86983,0.87168,0.86956,0.87126,10868
2017.03.21,08:00,0.87125,0.87258,0.86608,0.86614,28307
2017.03.21,12:00,0.86615,0.868,0.86541,0.86745,27677
2017.03.21,16:00,0.86744,0.86821,0.86535,0.86613,33235
2017.03.21,20:00,0.86612,0.86639,0.86491,0.86609,16903
2017.03.22,00:00,0.8661,0.8669,0.86489,0.86535,30055
2017.03.22,04:00,0.86534,0.86588,0.86487,0.86581,10883
2017.03.22,08:00,0.86581,0.8665,0.86427,0.86537,28607
2017.03.22,12:00,0.86538,0.86898,0.865,0.86827,26737
2017.03.22,16:00,0.86827,0.86994,0.86554,0.86618,34117
2017.03.22,20:00,0.86617,0.86618,0.8643,0.86466,15749
2017.03.23,00:00,0.86467,0.86543,0.86355,0.86388,27603
2017.03.23,04:00,0.86387,0.86444,0.86355,0.86407,12231
2017.03.23,08:00,0.86405,0.86512,0.86044,0.86214,24479
2017.03.23,12:00,0.86214,0.86348,0.86078,0.86149,29069
2017.03.23,16:00,0.86145,0.86184,0.86068,0.86135,31902
2017.03.23,20:00,0.86136,0.86182,0.86087,0.86128,15100
2017.03.24,00:00,0.86129,0.86243,0.86101,0.86219,20005
2017.03.24,04:00,0.86218,0.86275,0.86129,0.86275,11135
2017.03.24,08:00,0.86275,0.86489,0.8623,0.86475,19193
2017.03.24,12:00,0.86474,0.86611,0.86424,0.86569,24410
2017.03.24,16:00,0.86568,0.86609,0.86428,0.86455,26932
2017.03.24,20:00,0.86454,0.86577,0.86406,0.8654,18829
2017.03.27,00:00,0.86658,0.86735,0.8662,0.86635,29153
2017.03.27,04:00,0.86633,0.86676,0.86511,0.86553,22012
2017.03.27,08:00,0.86552,0.8661,0.86355,0.86382,23455
2017.03.27,12:00,0.86382,0.86458,0.86238,0.86454,24221
2017.03.27,16:00,0.86453,0.86589,0.86377,0.86465,28017
2017.03.27,20:00,0.86466,0.86536,0.8644,0.86483,14899
2017.03.28,00:00,0.86478,0.86513,0.864,0.8641,17088
2017.03.28,04:00,0.86411,0.86489,0.86396,0.86445,12284
2017.03.28,08:00,0.86445,0.86573,0.86174,0.86235,22823
2017.03.28,12:00,0.86235,0.86521,0.86205,0.86466,21538
2017.03.28,16:00,0.86465,0.8688,0.86457,0.8679,29100
2017.03.28,20:00,0.86789,0.86859,0.86733,0.86827,19802
2017.03.29,00:00,0.868,0.87344,0.86773,0.87157,25943
2017.03.29,04:00,0.87156,0.87241,0.8711,0.87135,14424
2017.03.29,08:00,0.87134,0.87205,0.86568,0.86676,26464
2017.03.29,12:00,0.86676,0.86854,0.86233,0.86678,30800
2017.03.29,16:00,0.86679,0.86717,0.86429,0.86631,28930
2017.03.29,20:00,0.86632,0.86642,0.86462,0.86546,18229
2017.03.30,00:00,0.86587,0.8659,0.86368,0.86434,24245
2017.03.30,04:00,0.86435,0.86472,0.86359,0.8645,13591
2017.03.30,08:00,0.86451,0.86603,0.86406,0.86468,20178
2017.03.30,12:00,0.8647,0.86482,0.8605,0.86059,24916
2017.03.30,16:00,0.86058,0.86075,0.85757,0.85795,29964
2017.03.30,20:00,0.85794,0.85805,0.85558,0.85576,18338
2017.03.31,00:00,0.85615,0.85687,0.85443,0.85568,23643
2017.03.31,04:00,0.85568,0.85585,0.85444,0.85538,13160
2017.03.31,08:00,0.85538,0.85957,0.8546,0.85871,23207
2017.03.31,12:00,0.85871,0.85897,0.85504,0.85617,23686
2017.03.31,16:00,0.85617,0.85812,0.85242,0.85285,30457
2017.03.31,20:00,0.85284,0.85299,0.8483,0.8483,19680
2017.04.03,00:00,0.84949,0.85141,0.84942,0.85102,20593
2017.04.03,04:00,0.85103,0.85204,0.85095,0.8514,7660
2017.04.03,08:00,0.85139,0.85326,0.85038,0.85306,19788
2017.04.03,12:00,0.85305,0.85408,0.85054,0.85338,21238
2017.04.03,16:00,0.85339,0.8547,0.85245,0.85445,25007
2017.04.03,20:00,0.85445,0.85569,0.85427,0.85432,12103
2017.04.04,00:00,0.85423,0.85471,0.85381,0.85416,17120
2017.04.04,04:00,0.85418,0.85609,0.85367,0.85538,10320
2017.04.04,08:00,0.85535,0.85866,0.85525,0.85711,20615
2017.04.04,12:00,0.85713,0.85747,0.8543,0.85698,20920
2017.04.04,16:00,0.85698,0.85819,0.85486,0.85743,23165
2017.04.04,20:00,0.85742,0.85798,0.85614,0.85783,12027
2017.04.05,00:00,0.85782,0.85899,0.85726,0.85824,18934
2017.04.05,04:00,0.85824,0.85834,0.85733,0.8575,11338
2017.04.05,08:00,0.85753,0.85889,0.85483,0.85607,19813
2017.04.05,12:00,0.85606,0.85606,0.85411,0.855,21779
2017.04.05,16:00,0.855,0.8553,0.85312,0.85383,22113
2017.04.05,20:00,0.85382,0.85474,0.85344,0.85406,20699
2017.04.06,00:00,0.85404,0.85505,0.85371,0.8548,25537
2017.04.06,04:00,0.8548,0.85554,0.85462,0.85475,10092
2017.04.06,08:00,0.85474,0.85545,0.85104,0.85502,21352
2017.04.06,12:00,0.85501,0.85666,0.85399,0.85499,21595
2017.04.06,16:00,0.85498,0.85513,0.85252,0.85347,20364
2017.04.06,20:00,0.85347,0.85403,0.85311,0.85329,10789
2017.04.07,00:00,0.85335,0.85439,0.8529,0.85416,18466
2017.04.07,04:00,0.85416,0.8551,0.85312,0.85381,18360
2017.04.07,08:00,0.85381,0.85569,0.85305,0.85505,20213
2017.04.07,12:00,0.85504,0.85718,0.85445,0.85636,25783
2017.04.07,16:00,0.85635,0.85792,0.85538,0.85569,26163
2017.04.07,20:00,0.85568,0.85684,0.85499,0.85553,15838
2017.04.10,00:00,0.85443,0.85532,0.85443,0.85471,12639
2017.04.10,04:00,0.85474,0.85475,0.85405,0.85449,9043
2017.04.10,08:00,0.8545,0.85503,0.85289,0.85362,15513
2017.04.10,12:00,0.85362,0.85413,0.85235,0.85275,15571
2017.04.10,16:00,0.85277,0.85418,0.85273,0.85343,18342
2017.04.10,20:00,0.85342,0.85372,0.85305,0.85324,11229
2017.04.11,00:00,0.85322,0.85348,0.85242,0.85264,20623
